,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini
2871,India,Nagaland,Dimapur,2010,Dimapur2010,388.0,Dimapur,,8587.0,0.24
2872,India,Nagaland,Dimapur,2011,Dimapur2011,388.0,Dimapur,,9291.0,0.24
2873,India,Nagaland,Dimapur,2012,Dimapur2012,388.0,Dimapur,,9827.0,0.24
2874,India,Nagaland,Dimapur,2013,Dimapur2013,388.0,Dimapur,,10496.0,0.24
2875,India,Nagaland,Dimapur,2014,Dimapur2014,388.0,Dimapur,14.666667,10921.0,0.24
2876,India,Nagaland,Dimapur,2015,Dimapur2015,388.0,Dimapur,38.400002,11092.0,0.24
2877,India,Nagaland,Dimapur,2016,Dimapur2016,388.0,Dimapur,24.588236,11874.0,0.24
2878,India,Nagaland,Dimapur,2017,Dimapur2017,388.0,Dimapur,,12481.0,0.24
2879,India,Nagaland,Dimapur,2018,Dimapur2018,388.0,Dimapur,,13253.0,0.24
2880,India,West Bengal,Dinajpur Dakshin,2000,Dinajpur Dakshin2000,636.0,Dakshin Dinajpur,14.5,151670.0,0.24
2881,India,West Bengal,Dinajpur Dakshin,2001,Dinajpur Dakshin2001,636.0,Dakshin Dinajpur,31.5,162624.0,0.24
2882,India,West Bengal,Dinajpur Dakshin,2002,Dinajpur Dakshin2002,636.0,Dakshin Dinajpur,33.333332,168324.0,0.24
2883,India,West Bengal,Dinajpur Dakshin,2003,Dinajpur Dakshin2003,636.0,Dakshin Dinajpur,,178214.0,0.24
2884,India,West Bengal,Dinajpur Dakshin,2004,Dinajpur Dakshin2004,636.0,Dakshin Dinajpur,38.125,190029.0,0.24
2885,India,West Bengal,Dinajpur Dakshin,2005,Dinajpur Dakshin2005,636.0,Dakshin Dinajpur,23.785715,201994.0,0.24
2886,India,West Bengal,Dinajpur Dakshin,2006,Dinajpur Dakshin2006,636.0,Dakshin Dinajpur,33.42857,217849.0,0.24
2887,India,West Bengal,Dinajpur Dakshin,2007,Dinajpur Dakshin2007,636.0,Dakshin Dinajpur,29.6,234798.0,0.24
2888,India,West Bengal,Dinajpur Dakshin,2008,Dinajpur Dakshin2008,636.0,Dakshin Dinajpur,,244262.0,0.24
2889,India,West Bengal,Dinajpur Dakshin,2009,Dinajpur Dakshin2009,636.0,Dakshin Dinajpur,24.666666,263230.0,0.24
2890,India,West Bengal,Dinajpur Dakshin,2010,Dinajpur Dakshin2010,636.0,Dakshin Dinajpur,23.0,279191.0,0.24
2891,India,West Bengal,Dinajpur Dakshin,2011,Dinajpur Dakshin2011,636.0,Dakshin Dinajpur,39.599998,289432.0,0.24
2892,India,West Bengal,Dinajpur Dakshin,2012,Dinajpur Dakshin2012,636.0,Dakshin Dinajpur,47.0,301479.0,0.24
2893,India,West Bengal,Dinajpur Dakshin,2013,Dinajpur Dakshin2013,636.0,Dakshin Dinajpur,56.0,308238.0,0.24
2894,India,West Bengal,Dinajpur Dakshin,2014,Dinajpur Dakshin2014,636.0,Dakshin Dinajpur,,315425.0,0.24
2895,India,West Bengal,Dinajpur Dakshin,2015,Dinajpur Dakshin2015,636.0,Dakshin Dinajpur,,334561.0,0.24
2896,India,West Bengal,Dinajpur Dakshin,2016,Dinajpur Dakshin2016,636.0,Dakshin Dinajpur,61.685715,357756.0,0.24
2897,India,West Bengal,Dinajpur Dakshin,2017,Dinajpur Dakshin2017,636.0,Dakshin Dinajpur,14.0,381534.0,0.24
2898,India,West Bengal,Dinajpur Dakshin,2018,Dinajpur Dakshin2018,636.0,Dakshin Dinajpur,46.18182,403248.0,0.24
2899,India,West Bengal,Dinajpur Uttar,2000,Dinajpur Uttar2000,639.0,Uttar Dinajpur,22.666666,151670.0,0.28
2900,India,West Bengal,Dinajpur Uttar,2001,Dinajpur Uttar2001,639.0,Uttar Dinajpur,29.454546,162624.0,0.28
2901,India,West Bengal,Dinajpur Uttar,2002,Dinajpur Uttar2002,639.0,Uttar Dinajpur,24.0,168324.0,0.28
2902,India,West Bengal,Dinajpur Uttar,2003,Dinajpur Uttar2003,639.0,Uttar Dinajpur,,178214.0,0.28
2903,India,West Bengal,Dinajpur Uttar,2004,Dinajpur Uttar2004,639.0,Uttar Dinajpur,24.5,190029.0,0.28
2904,India,West Bengal,Dinajpur Uttar,2005,Dinajpur Uttar2005,639.0,Uttar Dinajpur,25.333334,201994.0,0.28
2905,India,West Bengal,Dinajpur Uttar,2006,Dinajpur Uttar2006,639.0,Uttar Dinajpur,27.375,217849.0,0.28
2906,India,West Bengal,Dinajpur Uttar,2007,Dinajpur Uttar2007,639.0,Uttar Dinajpur,29.454546,234798.0,0.28
2907,India,West Bengal,Dinajpur Uttar,2008,Dinajpur Uttar2008,639.0,Uttar Dinajpur,,244262.0,0.28
2908,India,West Bengal,Dinajpur Uttar,2009,Dinajpur Uttar2009,639.0,Uttar Dinajpur,27.5,263230.0,0.28
2909,India,West Bengal,Dinajpur Uttar,2010,Dinajpur Uttar2010,639.0,Uttar Dinajpur,45.0,279191.0,0.28
2910,India,West Bengal,Dinajpur Uttar,2011,Dinajpur Uttar2011,639.0,Uttar Dinajpur,53.714287,289432.0,0.28
2911,India,West Bengal,Dinajpur Uttar,2012,Dinajpur Uttar2012,639.0,Uttar Dinajpur,53.0,301479.0,0.28
2912,India,West Bengal,Dinajpur Uttar,2013,Dinajpur Uttar2013,639.0,Uttar Dinajpur,64.0,308238.0,0.28
2913,India,West Bengal,Dinajpur Uttar,2014,Dinajpur Uttar2014,639.0,Uttar Dinajpur,,315425.0,0.28
2914,India,West Bengal,Dinajpur Uttar,2015,Dinajpur Uttar2015,639.0,Uttar Dinajpur,,334561.0,0.28
2915,India,West Bengal,Dinajpur Uttar,2016,Dinajpur Uttar2016,639.0,Uttar Dinajpur,26.16,357756.0,0.28
2916,India,West Bengal,Dinajpur Uttar,2017,Dinajpur Uttar2017,639.0,Uttar Dinajpur,22.352942,381534.0,0.28
2917,India,West Bengal,Dinajpur Uttar,2018,Dinajpur Uttar2018,639.0,Uttar Dinajpur,35.733334,403248.0,0.28
2918,India,Tamilnadu,Dindigul,2000,Dindigul2000,507.0,Dindigul,141.80952,165323.0,0.28
2919,India,Tamilnadu,Dindigul,2001,Dindigul2001,507.0,Dindigul,135.48148,162120.0,0.28
2920,India,Tamilnadu,Dindigul,2002,Dindigul2002,507.0,Dindigul,134.46153,162931.0,0.28
2921,India,Tamilnadu,Dindigul,2003,Dindigul2003,507.0,Dindigul,,173085.0,0.28
2922,India,Tamilnadu,Dindigul,2004,Dindigul2004,507.0,Dindigul,91.625,193645.0,0.28
2923,India,Tamilnadu,Dindigul,2005,Dindigul2005,507.0,Dindigul,120.66666,221588.0,0.28
2924,India,Tamilnadu,Dindigul,2006,Dindigul2006,507.0,Dindigul,102.66666,256286.0,0.28
2925,India,Tamilnadu,Dindigul,2007,Dindigul2007,507.0,Dindigul,66.222221,272340.0,0.28
2926,India,Tamilnadu,Dindigul,2008,Dindigul2008,507.0,Dindigul,,286744.0,0.28
2927,India,Tamilnadu,Dindigul,2009,Dindigul2009,507.0,Dindigul,103.875,316760.0,0.28
2928,India,Tamilnadu,Dindigul,2010,Dindigul2010,507.0,Dindigul,80.933334,359961.0,0.28
2929,India,Tamilnadu,Dindigul,2011,Dindigul2011,507.0,Dindigul,68.909088,386508.0,0.28
2930,India,Tamilnadu,Dindigul,2012,Dindigul2012,507.0,Dindigul,,406487.0,0.28
2931,India,Tamilnadu,Dindigul,2013,Dindigul2013,507.0,Dindigul,,430024.0,0.28
2932,India,Tamilnadu,Dindigul,2014,Dindigul2014,507.0,Dindigul,106.66666,453805.0,0.28
2933,India,Tamilnadu,Dindigul,2015,Dindigul2015,507.0,Dindigul,78.0,494217.0,0.28
2934,India,Tamilnadu,Dindigul,2016,Dindigul2016,507.0,Dindigul,98.344826,528398.0,0.28
2935,India,Tamilnadu,Dindigul,2017,Dindigul2017,507.0,Dindigul,75.199997,573224.0,0.28
2936,India,Tamilnadu,Dindigul,2018,Dindigul2018,507.0,Dindigul,104.0,614079.0,0.28
2937,India,Madhya Pradesh,Dindori,2000,Dindori2000,314.0,Dindori,,85664.0,0.22
2938,India,Madhya Pradesh,Dindori,2001,Dindori2001,314.0,Dindori,76.0,91792.0,0.22
2939,India,Madhya Pradesh,Dindori,2002,Dindori2002,314.0,Dindori,68.888885,87005.0,0.22
2940,India,Madhya Pradesh,Dindori,2003,Dindori2003,314.0,Dindori,,96765.0,0.22
2941,India,Madhya Pradesh,Dindori,2004,Dindori2004,314.0,Dindori,48.222221,99940.0,0.22
2942,India,Madhya Pradesh,Dindori,2005,Dindori2005,314.0,Dindori,77.199997,104975.0,0.22
2943,India,Madhya Pradesh,Dindori,2006,Dindori2006,314.0,Dindori,,114545.0,0.22
2944,India,Madhya Pradesh,Dindori,2007,Dindori2007,314.0,Dindori,54.615383,119958.0,0.22
2945,India,Madhya Pradesh,Dindori,2008,Dindori2008,314.0,Dindori,,135124.0,0.22
2946,India,Madhya Pradesh,Dindori,2009,Dindori2009,314.0,Dindori,71.272728,147933.0,0.22
2947,India,Madhya Pradesh,Dindori,2010,Dindori2010,314.0,Dindori,63.799999,155701.0,0.22
2948,India,Madhya Pradesh,Dindori,2011,Dindori2011,314.0,Dindori,32.545456,169600.0,0.22
2949,India,Madhya Pradesh,Dindori,2012,Dindori2012,314.0,Dindori,35.599998,184305.0,0.22
2950,India,Madhya Pradesh,Dindori,2013,Dindori2013,314.0,Dindori,72.769234,193761.0,0.22
2951,India,Madhya Pradesh,Dindori,2014,Dindori2014,314.0,Dindori,65.333336,203761.0,0.22
2952,India,Madhya Pradesh,Dindori,2015,Dindori2015,314.0,Dindori,69.85714,222663.0,0.22
2953,India,Madhya Pradesh,Dindori,2016,Dindori2016,314.0,Dindori,78.666664,251943.0,0.22
2954,India,Madhya Pradesh,Dindori,2017,Dindori2017,314.0,Dindori,51.0,265451.0,0.22
2955,India,Madhya Pradesh,Dindori,2018,Dindori2018,314.0,Dindori,44.065651,289720.0,0.22
2956,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2000,Diu2000,118.0,Diu,,,0.29
2957,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2001,Diu2001,118.0,Diu,,,0.29
2958,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2002,Diu2002,118.0,Diu,48.0,,0.29
2959,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2003,Diu2003,118.0,Diu,,,0.29
2960,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2004,Diu2004,118.0,Diu,,,0.29
2961,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2005,Diu2005,118.0,Diu,80.0,,0.29
2962,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2006,Diu2006,118.0,Diu,24.0,,0.29
2963,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2007,Diu2007,118.0,Diu,16.0,,0.29
2964,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2008,Diu2008,118.0,Diu,56.0,,0.29
2965,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2009,Diu2009,118.0,Diu,36.0,,0.29
2966,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2010,Diu2010,118.0,Diu,72.0,,0.29
2967,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2011,Diu2011,118.0,Diu,52.0,,0.29
2968,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2012,Diu2012,118.0,Diu,44.0,,0.29
2969,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2013,Diu2013,118.0,Diu,,,0.29
2970,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2014,Diu2014,118.0,Diu,40.0,,0.29
2971,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2015,Diu2015,118.0,Diu,190.0,,0.29
2972,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2016,Diu2016,118.0,Diu,320.0,,0.29
2973,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2017,Diu2017,118.0,Diu,345.0,,0.29
2974,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2018,Diu2018,118.0,Diu,573.33331,,0.29
2975,India,Gujarat,Dohad,2000,Dohad2000,146.0,Dahod,60.615383,118544.0,0.19
2976,India,Gujarat,Dohad,2001,Dohad2001,146.0,Dahod,,128178.0,0.19
2977,India,Gujarat,Dohad,2002,Dohad2002,146.0,Dahod,49.599998,139353.0,0.19
2978,India,Gujarat,Dohad,2003,Dohad2003,146.0,Dahod,,162563.0,0.19
2979,India,Gujarat,Dohad,2004,Dohad2004,146.0,Dahod,68.92308,172265.0,0.19
2980,India,Gujarat,Dohad,2005,Dohad2005,146.0,Dahod,76.571426,197270.0,0.19
2981,India,Gujarat,Dohad,2006,Dohad2006,146.0,Dahod,65.25,213954.0,0.19
2982,India,Gujarat,Dohad,2007,Dohad2007,146.0,Dahod,76.800003,239253.0,0.19
2983,India,Gujarat,Dohad,2008,Dohad2008,146.0,Dahod,47.076923,249480.0,0.19
2984,India,Gujarat,Dohad,2009,Dohad2009,146.0,Dahod,48.5,284732.0,0.19
2985,India,Gujarat,Dohad,2010,Dohad2010,146.0,Dahod,88.307693,315892.0,0.19
2986,India,Gujarat,Dohad,2011,Dohad2011,146.0,Dahod,40.0,336886.0,0.19
2987,India,Gujarat,Dohad,2012,Dohad2012,146.0,Dahod,57.53846,377257.0,0.19
2988,India,Gujarat,Dohad,2013,Dohad2013,146.0,Dahod,62.5,405603.0,0.19
2989,India,Gujarat,Dohad,2014,Dohad2014,146.0,Dahod,70.85714,446157.0,0.19
2990,India,Gujarat,Dohad,2015,Dohad2015,146.0,Dahod,66.199997,489877.0,0.19
2991,India,Gujarat,Dohad,2016,Dohad2016,146.0,Dahod,64.533333,533602.0,0.19
2992,India,Gujarat,Dohad,2017,Dohad2017,146.0,Dahod,91.578949,598463.0,0.19
2993,India,Gujarat,Dohad,2018,Dohad2018,146.0,Dahod,80.222221,654033.0,0.19
2994,India,Jharkhand,Dumka,2000,Dumka2000,221.0,Dumka,,38351.0,0.23
2995,India,Jharkhand,Dumka,2001,Dumka2001,221.0,Dumka,,40994.0,0.23
2996,India,Jharkhand,Dumka,2002,Dumka2002,221.0,Dumka,44.0,42142.0,0.23
2997,India,Jharkhand,Dumka,2003,Dumka2003,221.0,Dumka,,45330.0,0.23
2998,India,Jharkhand,Dumka,2004,Dumka2004,221.0,Dumka,35.599998,53056.0,0.23
2999,India,Jharkhand,Dumka,2005,Dumka2005,221.0,Dumka,46.0,50678.0,0.23
3000,India,Jharkhand,Dumka,2006,Dumka2006,221.0,Dumka,51.42857,51527.0,0.23
3001,India,Jharkhand,Dumka,2007,Dumka2007,221.0,Dumka,,63005.0,0.23
3002,India,Jharkhand,Dumka,2008,Dumka2008,221.0,Dumka,50.5,60472.0,0.23
3003,India,Jharkhand,Dumka,2009,Dumka2009,221.0,Dumka,56.307693,66465.0,0.23
3004,India,Jharkhand,Dumka,2010,Dumka2010,221.0,Dumka,35.81818,76134.0,0.23
3005,India,Jharkhand,Dumka,2011,Dumka2011,221.0,Dumka,33.599998,80157.0,0.23
3006,India,Jharkhand,Dumka,2012,Dumka2012,221.0,Dumka,44.363636,87242.0,0.23
3007,India,Jharkhand,Dumka,2013,Dumka2013,221.0,Dumka,38.799999,87874.0,0.23
3008,India,Jharkhand,Dumka,2014,Dumka2014,221.0,Dumka,,99519.0,0.23
3009,India,Jharkhand,Dumka,2015,Dumka2015,221.0,Dumka,,92321.0,0.23
3010,India,Jharkhand,Dumka,2016,Dumka2016,221.0,Dumka,,102900.0,0.23
3011,India,Jharkhand,Dumka,2017,Dumka2017,221.0,Dumka,,111775.0,0.23
3012,India,Jharkhand,Dumka,2018,Dumka2018,221.0,Dumka,,121768.0,0.23
3013,India,Rajasthan,Dungarpur,2000,Dungarpur2000,486.0,Dungarpur,36.545456,89372.0,0.24
3014,India,Rajasthan,Dungarpur,2001,Dungarpur2001,486.0,Dungarpur,84.92308,99549.0,0.24
3015,India,Rajasthan,Dungarpur,2002,Dungarpur2002,486.0,Dungarpur,55.0,87589.0,0.24
3016,India,Rajasthan,Dungarpur,2003,Dungarpur2003,486.0,Dungarpur,,115459.0,0.24
3017,India,Rajasthan,Dungarpur,2004,Dungarpur2004,486.0,Dungarpur,76.666664,112636.0,0.24
3018,India,Rajasthan,Dungarpur,2005,Dungarpur2005,486.0,Dungarpur,41.333332,120202.0,0.24
3019,India,Rajasthan,Dungarpur,2006,Dungarpur2006,486.0,Dungarpur,91.555557,134350.0,0.24
3020,India,Rajasthan,Dungarpur,2007,Dungarpur2007,486.0,Dungarpur,111.66666,140471.0,0.24
3021,India,Rajasthan,Dungarpur,2008,Dungarpur2008,486.0,Dungarpur,86.909088,152284.0,0.24
3022,India,Rajasthan,Dungarpur,2009,Dungarpur2009,486.0,Dungarpur,77.0,161159.0,0.24
3023,India,Rajasthan,Dungarpur,2010,Dungarpur2010,486.0,Dungarpur,81.14286,185366.0,0.24
3024,India,Rajasthan,Dungarpur,2011,Dungarpur2011,486.0,Dungarpur,58.666668,202749.0,0.24
3025,India,Rajasthan,Dungarpur,2012,Dungarpur2012,486.0,Dungarpur,75.5,210171.0,0.24
3026,India,Rajasthan,Dungarpur,2013,Dungarpur2013,486.0,Dungarpur,66.333336,222730.0,0.24
3027,India,Rajasthan,Dungarpur,2014,Dungarpur2014,486.0,Dungarpur,47.0,238689.0,0.24
3028,India,Rajasthan,Dungarpur,2015,Dungarpur2015,486.0,Dungarpur,74.0625,257415.0,0.24
3029,India,Rajasthan,Dungarpur,2016,Dungarpur2016,486.0,Dungarpur,44.0,271636.0,0.24
3030,India,Rajasthan,Dungarpur,2017,Dungarpur2017,486.0,Dungarpur,67.199997,285979.0,0.24
3031,India,Rajasthan,Dungarpur,2018,Dungarpur2018,486.0,Dungarpur,52.266666,291356.0,0.24
3032,India,Chhattisgarh,Durg,2000,Durg2000,105.0,Durg,,29509.0,0.36
3033,India,Chhattisgarh,Durg,2001,Durg2001,105.0,Durg,45.130436,33639.0,0.36
3034,India,Chhattisgarh,Durg,2002,Durg2002,105.0,Durg,66.63636,33071.0,0.36
3035,India,Chhattisgarh,Durg,2003,Durg2003,105.0,Durg,,39283.0,0.36
3036,India,Chhattisgarh,Durg,2004,Durg2004,105.0,Durg,68.900002,41387.0,0.36
3037,India,Chhattisgarh,Durg,2005,Durg2005,105.0,Durg,70.666664,42063.0,0.36
3038,India,Chhattisgarh,Durg,2006,Durg2006,105.0,Durg,75.0,50065.0,0.36
3039,India,Chhattisgarh,Durg,2007,Durg2007,105.0,Durg,54.761906,54112.0,0.36
3040,India,Chhattisgarh,Durg,2008,Durg2008,105.0,Durg,46.157894,57662.0,0.36
3041,India,Chhattisgarh,Durg,2009,Durg2009,105.0,Durg,77.090912,59263.0,0.36
3042,India,Chhattisgarh,Durg,2010,Durg2010,105.0,Durg,,64977.0,0.36
3043,India,Chhattisgarh,Durg,2011,Durg2011,105.0,Durg,62.0,69265.0,0.36
3044,India,Chhattisgarh,Durg,2012,Durg2012,105.0,Durg,86.260872,72423.0,0.36
3045,India,Chhattisgarh,Durg,2013,Durg2013,105.0,Durg,28.0,79596.0,0.36
3046,India,Chhattisgarh,Durg,2014,Durg2014,105.0,Durg,70.352943,80502.0,0.36
3047,India,Chhattisgarh,Durg,2015,Durg2015,105.0,Durg,66.761902,82218.0,0.36
3048,India,Chhattisgarh,Durg,2016,Durg2016,105.0,Durg,73.599998,91304.0,0.36
3049,India,Chhattisgarh,Durg,2017,Durg2017,105.0,Durg,121.66418,94484.0,0.36
3050,India,Chhattisgarh,Durg,2018,Durg2018,105.0,Durg,66.094826,101853.0,0.36
3051,India,Meghalaya,East Garo Hills,2000,East Garo Hills2000,367.0,East Garo Hills,,4685.0,0.17
3052,India,Meghalaya,East Garo Hills,2001,East Garo Hills2001,367.0,East Garo Hills,,4999.0,0.17
3053,India,Meghalaya,East Garo Hills,2002,East Garo Hills2002,367.0,East Garo Hills,,5146.0,0.17
3054,India,Meghalaya,East Garo Hills,2003,East Garo Hills2003,367.0,East Garo Hills,,5467.0,0.17
3055,India,Meghalaya,East Garo Hills,2004,East Garo Hills2004,367.0,East Garo Hills,,5846.0,0.17
3056,India,Meghalaya,East Garo Hills,2005,East Garo Hills2005,367.0,East Garo Hills,9.9499998,6303.0,0.17
3057,India,Meghalaya,East Garo Hills,2006,East Garo Hills2006,367.0,East Garo Hills,7.7777777,6778.0,0.17
3058,India,Meghalaya,East Garo Hills,2007,East Garo Hills2007,367.0,East Garo Hills,19.5,6991.0,0.17
3059,India,Meghalaya,East Garo Hills,2008,East Garo Hills2008,367.0,East Garo Hills,11.428572,7889.0,0.17
3060,India,Meghalaya,East Garo Hills,2009,East Garo Hills2009,367.0,East Garo Hills,,8396.0,0.17
3061,India,Meghalaya,East Garo Hills,2010,East Garo Hills2010,367.0,East Garo Hills,5.1999998,9226.0,0.17
3062,India,Meghalaya,East Garo Hills,2011,East Garo Hills2011,367.0,East Garo Hills,6.0,10303.0,0.17
3063,India,Meghalaya,East Garo Hills,2012,East Garo Hills2012,367.0,East Garo Hills,,10472.0,0.17
3064,India,Meghalaya,East Garo Hills,2013,East Garo Hills2013,367.0,East Garo Hills,,10514.0,0.17
3065,India,Meghalaya,East Garo Hills,2014,East Garo Hills2014,367.0,East Garo Hills,10.0,10226.0,0.17
3066,India,Meghalaya,East Garo Hills,2015,East Garo Hills2015,367.0,East Garo Hills,22.6,10476.0,0.17
3067,India,Meghalaya,East Garo Hills,2016,East Garo Hills2016,367.0,East Garo Hills,10.545455,11027.0,0.17
3068,India,Meghalaya,East Garo Hills,2017,East Garo Hills2017,367.0,East Garo Hills,,11409.0,0.17
3069,India,Meghalaya,East Garo Hills,2018,East Garo Hills2018,367.0,East Garo Hills,10.4528,11983.0,0.17
3070,India,Andhra Pradesh,East Godavari,2000,East Godavari2000,9.0,East Godavari,30.545454,96394.0,0.28
3071,India,Andhra Pradesh,East Godavari,2001,East Godavari2001,9.0,East Godavari,,100765.0,0.28
3072,India,Andhra Pradesh,East Godavari,2002,East Godavari2002,9.0,East Godavari,,103059.0,0.28
3073,India,Andhra Pradesh,East Godavari,2003,East Godavari2003,9.0,East Godavari,,113155.0,0.28
3074,India,Andhra Pradesh,East Godavari,2004,East Godavari2004,9.0,East Godavari,48.57143,121388.0,0.28
3075,India,Andhra Pradesh,East Godavari,2005,East Godavari2005,9.0,East Godavari,50.8125,128150.0,0.28
3076,India,Andhra Pradesh,East Godavari,2006,East Godavari2006,9.0,East Godavari,55.0,141610.0,0.28
3077,India,Andhra Pradesh,East Godavari,2007,East Godavari2007,9.0,East Godavari,66.823532,159270.0,0.28
3078,India,Andhra Pradesh,East Godavari,2008,East Godavari2008,9.0,East Godavari,53.379311,163341.0,0.28
3079,India,Andhra Pradesh,East Godavari,2009,East Godavari2009,9.0,East Godavari,40.59375,174401.0,0.28
3080,India,Andhra Pradesh,East Godavari,2010,East Godavari2010,9.0,East Godavari,74.875,186041.0,0.28
3081,India,Andhra Pradesh,East Godavari,2011,East Godavari2011,9.0,East Godavari,78.114288,191554.0,0.28
3082,India,Andhra Pradesh,East Godavari,2012,East Godavari2012,9.0,East Godavari,,192308.0,0.28
3083,India,Andhra Pradesh,East Godavari,2013,East Godavari2013,9.0,East Godavari,45.82143,202959.0,0.28
3084,India,Andhra Pradesh,East Godavari,2014,East Godavari2014,9.0,East Godavari,41.827587,223706.0,0.28
3085,India,Andhra Pradesh,East Godavari,2015,East Godavari2015,9.0,East Godavari,73.529411,251838.0,0.28
3086,India,Andhra Pradesh,East Godavari,2016,East Godavari2016,9.0,East Godavari,61.509804,269061.0,0.28
3087,India,Andhra Pradesh,East Godavari,2017,East Godavari2017,9.0,East Godavari,91.797104,296701.0,0.28
3088,India,Andhra Pradesh,East Godavari,2018,East Godavari2018,9.0,East Godavari,77.121948,314863.0,0.28
3089,India,Meghalaya,East Jaintia Hills,2000,East Jaintia Hills2000,370.0,Jaintia Hills,,4685.0,0.18
3090,India,Meghalaya,East Jaintia Hills,2001,East Jaintia Hills2001,370.0,Jaintia Hills,,4999.0,0.18
3091,India,Meghalaya,East Jaintia Hills,2002,East Jaintia Hills2002,370.0,Jaintia Hills,,5146.0,0.18
3092,India,Meghalaya,East Jaintia Hills,2003,East Jaintia Hills2003,370.0,Jaintia Hills,,5467.0,0.18
3093,India,Meghalaya,East Jaintia Hills,2004,East Jaintia Hills2004,370.0,Jaintia Hills,,5846.0,0.18
3094,India,Meghalaya,East Jaintia Hills,2005,East Jaintia Hills2005,370.0,Jaintia Hills,,6303.0,0.18
3095,India,Meghalaya,East Jaintia Hills,2006,East Jaintia Hills2006,370.0,Jaintia Hills,,6778.0,0.18
3096,India,Meghalaya,East Jaintia Hills,2007,East Jaintia Hills2007,370.0,Jaintia Hills,,6991.0,0.18
3097,India,Meghalaya,East Jaintia Hills,2008,East Jaintia Hills2008,370.0,Jaintia Hills,,7889.0,0.18
3098,India,Meghalaya,East Jaintia Hills,2009,East Jaintia Hills2009,370.0,Jaintia Hills,,8396.0,0.18
3099,India,Meghalaya,East Jaintia Hills,2010,East Jaintia Hills2010,370.0,Jaintia Hills,,9226.0,0.18
3100,India,Meghalaya,East Jaintia Hills,2011,East Jaintia Hills2011,370.0,Jaintia Hills,,10303.0,0.18
3101,India,Meghalaya,East Jaintia Hills,2012,East Jaintia Hills2012,370.0,Jaintia Hills,,10472.0,0.18
3102,India,Meghalaya,East Jaintia Hills,2013,East Jaintia Hills2013,370.0,Jaintia Hills,,10514.0,0.18
3103,India,Meghalaya,East Jaintia Hills,2014,East Jaintia Hills2014,370.0,Jaintia Hills,,10226.0,0.18
3104,India,Meghalaya,East Jaintia Hills,2015,East Jaintia Hills2015,370.0,Jaintia Hills,,10476.0,0.18
3105,India,Meghalaya,East Jaintia Hills,2016,East Jaintia Hills2016,370.0,Jaintia Hills,,11027.0,0.18
3106,India,Meghalaya,East Jaintia Hills,2017,East Jaintia Hills2017,370.0,Jaintia Hills,48.0,11409.0,0.18
3107,India,Meghalaya,East Jaintia Hills,2018,East Jaintia Hills2018,370.0,Jaintia Hills,,11983.0,0.18
3108,India,Meghalaya,East Khasi Hills,2000,East Khasi Hills2000,368.0,East Khasi Hills,,4685.0,0.25
3109,India,Meghalaya,East Khasi Hills,2001,East Khasi Hills2001,368.0,East Khasi Hills,,4999.0,0.25
3110,India,Meghalaya,East Khasi Hills,2002,East Khasi Hills2002,368.0,East Khasi Hills,,5146.0,0.25
3111,India,Meghalaya,East Khasi Hills,2003,East Khasi Hills2003,368.0,East Khasi Hills,,5467.0,0.25
3112,India,Meghalaya,East Khasi Hills,2004,East Khasi Hills2004,368.0,East Khasi Hills,,5846.0,0.25
3113,India,Meghalaya,East Khasi Hills,2005,East Khasi Hills2005,368.0,East Khasi Hills,13.5,6303.0,0.25
3114,India,Meghalaya,East Khasi Hills,2006,East Khasi Hills2006,368.0,East Khasi Hills,57.0,6778.0,0.25
3115,India,Meghalaya,East Khasi Hills,2007,East Khasi Hills2007,368.0,East Khasi Hills,33.5,6991.0,0.25
3116,India,Meghalaya,East Khasi Hills,2008,East Khasi Hills2008,368.0,East Khasi Hills,39.333332,7889.0,0.25
3117,India,Meghalaya,East Khasi Hills,2009,East Khasi Hills2009,368.0,East Khasi Hills,25.0,8396.0,0.25
3118,India,Meghalaya,East Khasi Hills,2010,East Khasi Hills2010,368.0,East Khasi Hills,,9226.0,0.25
3119,India,Meghalaya,East Khasi Hills,2011,East Khasi Hills2011,368.0,East Khasi Hills,20.0,10303.0,0.25
3120,India,Meghalaya,East Khasi Hills,2012,East Khasi Hills2012,368.0,East Khasi Hills,,10472.0,0.25
